MTCuttingToolType_CuttingToolLifecycle_ToolLifePartCount_Warning,3572,Variable
MTCuttingToolType_CuttingToolLifecycle_ToolLifeWear,3559,Variable
MTCuttingToolType_CuttingToolLifecycle_ToolLifeWear_CountDirection,3563,Variable
MTCuttingToolType_CuttingToolLifecycle_ToolLifeWear_Definition,3560,Variable
MTCuttingToolType_CuttingToolLifecycle_ToolLifeWear_Initial,3566,Variable
MTCuttingToolType_CuttingToolLifecycle_ToolLifeWear_Limit,3565,Variable
MTCuttingToolType_CuttingToolLifecycle_ToolLifeWear_MTType,3562,Variable
MTCuttingToolType_CuttingToolLifecycle_ToolLifeWear_ValuePrecision,3561,Variable
MTCuttingToolType_CuttingToolLifecycle_ToolLifeWear_Warning,3564,Variable
MTCuttingToolType_Manufacturers,3103,Variable
MTCuttingToolType_SerialNumber,3102,Variable
MTCuttingToolType_ToolId,3104,Variable
MTDataItemClassType,2425,ObjectType
MTDataItemSubClassType,2476,ObjectType
MTDescriptionType,2053,ObjectType
MTDescriptionType_Data,2057,Variable
MTDescriptionType_Manufacturer,2056,Variable
MTDescriptionType_SerialNumber,2055,Variable
MTDescriptionType_Station,2054,Variable
MTDeviceType,2015,ObjectType
MTDeviceType_Assets,3413,Object
MTDeviceType_Iso841Class,2017,Variable
MTDeviceType_Version,2016,Variable
MTEventClassType,2631,ObjectType
MTLocationDataType,3152,DataType
MTLocationDataType_EnumStrings,3152,Variable
MTLocationType,3153,VariableType
MTLocationType_NegativeOverlap,3158,Variable
MTLocationType_PositiveOverlap,3157,Variable
MTLocationType_Type,3156,Variable
MTMessageClassType,2427,ObjectType
MTMessageEventType,2656,ObjectType
MTMessageEventType_NativeCode,2657,Variable
MTMessageType,2471,VariableType
MTMessageType_Category,2793,Variable
MTMessageType_Constraints,2800,Object
MTMessageType_Constraints_Maximum,2803,Variable
MTMessageType_Constraints_Minimum,2802,Variable
MTMessageType_Constraints_Nominal,2804,Variable
MTMessageType_Constraints_Values,2801,Variable
MTMessageType_MTSubTypeName,2795,Variable
MTMessageType_MTTypeName,2794,Variable
MTMessageType_Name,2792,Variable
MTMessageType_PeriodFilter,2799,Variable
MTMessageType_Representation,2798,Variable
MTMessageType_SampleRate,2797,Variable
MTMessageType_SourceData,2796,Variable
MTMessageType_XmlId,2791,Variable
MTNumericEventClassType,2359,ObjectType
MTNumericEventType,2438,VariableType
MTNumericEventType_Category,2807,Variable
MTNumericEventType_Constraints,2814,Object
MTNumericEventType_Constraints_Maximum,2817,Variable
MTNumericEventType_Constraints_Minimum,2816,Variable
MTNumericEventType_Constraints_Nominal,2818,Variable
MTNumericEventType_Constraints_Values,2815,Variable
MTNumericEventType_CoordinateSystem,2822,Variable
MTNumericEventType_InitialValue,2823,Variable
MTNumericEventType_MTSubTypeName,2809,Variable
MTNumericEventType_MTTypeName,2808,Variable
MTNumericEventType_MinimumDeltaFilter,2826,Variable
MTNumericEventType_Name,2806,Variable
MTNumericEventType_NativeUnits,2821,Variable
MTNumericEventType_PeriodFilter,2813,Variable
MTNumericEventType_Representation,2812,Variable
MTNumericEventType_ResetTrigger,2824,Variable
MTNumericEventType_SampleRate,2811,Variable
MTNumericEventType_SignificantDigits,2819,Variable
MTNumericEventType_SourceData,2810,Variable
MTNumericEventType_Statistic,2820,Variable
MTNumericEventType_Units,2825,Variable
MTNumericEventType_XmlId,2805,Variable
MTReconditionCountType,3160,VariableType
MTReconditionCountType_MaximumCount,3163,Variable
MTRepresentationType,2633,DataType
MTRepresentationType_EnumStrings,2633,Variable
MTResetTriggerType,2636,DataType
MTResetTriggerType_EnumStrings,2636,Variable
MTSampleClassType,2345,ObjectType
MTSampleType,2429,VariableType
MTSampleType_Category,2841,Variable
MTSampleType_Constraints,2848,Object
MTSampleType_Constraints_Maximum,2851,Variable
MTSampleType_Constraints_Minimum,2850,Variable
MTSampleType_Constraints_Nominal,2852,Variable
MTSampleType_Constraints_Values,2849,Variable
MTSampleType_CoordinateSystem,2856,Variable
MTSampleType_InitialValue,2857,Variable
MTSampleType_MTSubTypeName,2843,Variable
MTSampleType_MTTypeName,2842,Variable
MTSampleType_MinimumDeltaFilter,2860,Variable
MTSampleType_Name,2840,Variable
MTSampleType_NativeUnits,2855,Variable
MTSampleType_PeriodFilter,2847,Variable
MTSampleType_Representation,2846,Variable
MTSampleType_ResetTrigger,2858,Variable
MTSampleType_SampleRate,2845,Variable
MTSampleType_SignificantDigits,2853,Variable
MTSampleType_SourceData,2844,Variable
MTSampleType_Statistic,2854,Variable
MTSampleType_Units,2859,Variable
MTSampleType_XmlId,2839,Variable
MTSensorConfigurationType,2046,ObjectType
MTSensorConfigurationType_CalibrationDate,2048,Variable
MTSensorConfigurationType_CalibrationInitials,2050,Variable
MTSensorConfigurationType_Channels,2052,Object
MTSensorConfigurationType_FirwareVersion,2047,Variable
MTSensorConfigurationType_NextCalibrationDate,2049,Variable
MTSeverityDataType,2669,DataType
MTSeverityDataType_EnumStrings,2669,Variable
MTStatisticType,2659,DataType
MTStatisticType_EnumStrings,2659,Variable
MTStringEventClassType,2361,ObjectType
MTStringEventType,2433,VariableType
MTStringEventType_Category,2869,Variable
MTStringEventType_Constraints,2876,Object
MTStringEventType_Constraints_Maximum,2879,Variable
MTStringEventType_Constraints_Minimum,2878,Variable
MTStringEventType_Constraints_Nominal,2880,Variable
MTStringEventType_Constraints_Values,2877,Variable
MTStringEventType_MTSubTypeName,2871,Variable
MTStringEventType_MTTypeName,2870,Variable
MTStringEventType_Name,2868,Variable
MTStringEventType_PeriodFilter,2875,Variable
MTStringEventType_Representation,2874,Variable
MTStringEventType_SampleRate,2873,Variable
MTStringEventType_SourceData,2872,Variable
MTStringEventType_XmlId,2867,Variable
MTThreeSpaceSampleType,2641,VariableType
MTThreeSpaceSampleType_Category,2883,Variable
MTThreeSpaceSampleType_Constraints,2890,Object
MTThreeSpaceSampleType_Constraints_Maximum,2893,Variable
MTThreeSpaceSampleType_Constraints_Minimum,2892,Variable
MTThreeSpaceSampleType_Constraints_Nominal,2894,Variable
MTThreeSpaceSampleType_Constraints_Values,2891,Variable
MTThreeSpaceSampleType_CoordinateSystem,2898,Variable
MTThreeSpaceSampleType_EngineeringUnits,2642,Variable
MTThreeSpaceSampleType_InitialValue,2899,Variable
MTThreeSpaceSampleType_MTSubTypeName,2885,Variable
MTThreeSpaceSampleType_MTTypeName,2884,Variable
MTThreeSpaceSampleType_MinimumDeltaFilter,2902,Variable
MTThreeSpaceSampleType_Name,2882,Variable
MTThreeSpaceSampleType_NativeUnits,2897,Variable
MTThreeSpaceSampleType_PeriodFilter,2889,Variable
MTThreeSpaceSampleType_Representation,2888,Variable
MTThreeSpaceSampleType_ResetTrigger,2900,Variable
MTThreeSpaceSampleType_SampleRate,2887,Variable
MTThreeSpaceSampleType_SignificantDigits,2895,Variable
MTThreeSpaceSampleType_SourceData,2886,Variable
MTThreeSpaceSampleType_Statistic,2896,Variable
MTThreeSpaceSampleType_Units,2901,Variable
MTThreeSpaceSampleType_XmlId,2881,Variable
MTToolLifeType,3142,VariableType
MTToolLifeType_CountDirection,3146,Variable
MTToolLifeType_Initial,3149,Variable
MTToolLifeType_Limit,3148,Variable
MTToolLifeType_MTType,3145,Variable
MTToolLifeType_Warning,3147,Variable
MachineAxisLockSubClassType,2534,ObjectType
MaintenanceSubClassType,2536,ObjectType
ManualUnclampSubClassType,2538,ObjectType
MassClassType,2301,ObjectType
MaterialChangeClassType,2235,ObjectType
MaterialChangeClassType_EnumStrings,3081,Variable
MaterialClassType,2369,ObjectType
MaterialFeedClassType,2231,ObjectType
MaterialFeedClassType_EnumStrings,3080,Variable
MaterialHandlerInterfaceType,2116,ObjectType
MaterialLoadClassType,2241,ObjectType
MaterialLoadClassType_EnumStrings,3083,Variable
MaterialRetractClassType,2238,ObjectType
MaterialRetractClassType_EnumStrings,3082,Variable
MaterialUnloadClassType,2244,ObjectType
MaterialUnloadClassType_EnumStrings,3084,Variable
MaterialsType,2118,ObjectType
MaximumSubClassType,2540,ObjectType
MessageClassType,2403,ObjectType
MessageDataType,2653,DataType
MinimumSubClassType,2542,ObjectType
MohsSubClassType,2544,ObjectType
MoleSubClassType,2546,ObjectType
MotionProgramClassType,2421,ObjectType
MotionSubClassType,2548,ObjectType
NoScaleSubClassType,2550,ObjectType
OnOffDataType,2204,DataType
OnOffDataType_EnumStrings,2204,Variable
Opc.Ua.MTConnect(Binary),2729,Variable
Opc.Ua.MTConnect(Binary)_Deprecated,2732,Variable
Opc.Ua.MTConnect(Binary)_NamespaceUri,2731,Variable
Opc.Ua.MTConnect(XML),2733,Variable
Opc.Ua.MTConnect(XML)_Deprecated,2736,Variable
Opc.Ua.MTConnect(XML)_NamespaceUri,2735,Variable
OpenChuckClassType,2253,ObjectType
OpenChuckClassType_EnumStrings,3087,Variable
OpenDoorClassType,2247,ObjectType
OpenDoorClassType_EnumStrings,3085,Variable
OpenStateDataType,2201,DataType
OpenStateDataType_EnumStrings,2201,Variable
OperatingSubClassType,2552,ObjectType
OperatorIdClassType,2371,ObjectType
OperatorSubClassType,2554,ObjectType
OptionalStopSubClassType,2556,ObjectType
OverrideSubClassType,2558,ObjectType
PHClassType,2307,ObjectType
PalletIdClassType,2373,ObjectType
PartChangeClassType,2259,ObjectType
PartChangeClassType_EnumStrings,3089,Variable
PartCountClassType,2355,ObjectType
PartIdClassType,2375,ObjectType
PartNumberClassType,2377,ObjectType
PathFeedrateClassType,2303,ObjectType
PathFeedrateOverrideClassType,3628,ObjectType
PathModeClassType,2215,ObjectType
PathModeClassType_EnumStrings,3075,Variable
PathModeDataType,2209,DataType
PathModeDataType_EnumStrings,2209,Variable
PathPositionClassType,2305,ObjectType
PathType,2120,ObjectType
PersonnelType,2122,ObjectType
PneumaticType,2124,ObjectType
PositionClassType,2309,ObjectType
PowerFactorClassType,2311,ObjectType
PowerStateClassType,2218,ObjectType
PowerStateClassType_EnumStrings,3076,Variable
PoweredSubClassType,2562,ObjectType
PressureClassType,2313,ObjectType
PrimarySubClassType,2560,ObjectType
ProbeSubClassType,2564,ObjectType
ProcessPowerType,2126,ObjectType
ProcessSubClassType,2566,ObjectType
ProcessTimerClassType,2315,ObjectType
ProgramClassType,2379,ObjectType
ProgramCommentClassType,2385,ObjectType
ProgramEditClassType,2221,ObjectType
ProgramEditClassType_EnumStrings,3077,Variable
ProgramEditDataType,2210,DataType
ProgramEditDataType_EnumStrings,2210,Variable
ProgramEditNameClassType,2381,ObjectType
ProgramHeaderClassType,2383,ObjectType
ProgrammedSubClassType,2568,ObjectType
ProtectiveType,2128,ObjectType
QualifierDataType,2668,DataType
QualifierDataType_EnumStrings,2668,Variable
RadialSubClassType,2570,ObjectType
RapidSubClassType,2572,ObjectType
RelativeSubClassType,2574,ObjectType
RemainingSubClassType,2576,ObjectType
RequestSubClassType,2578,ObjectType
ResistenceClassType,2317,ObjectType
ResourcesType,2130,ObjectType
ResponseSubClassType,2580,ObjectType
RockwellSubClassType,2582,ObjectType
RotaryModeClassType,2224,ObjectType
RotaryModeClassType_EnumStrings,3078,Variable
RotaryModeDataType,2211,DataType
RotaryModeDataType_EnumStrings,2211,Variable
RotarySubClassType,2584,ObjectType
RotaryType,2132,ObjectType
RotaryVelocityClassType,2319,ObjectType
RotaryVelocityOverrideClassType,2357,ObjectType
SensorType,2134,ObjectType
SerialNumberClassType,2387,ObjectType
SetUpSubClassType,2586,ObjectType
ShoreSubClassType,2588,ObjectType
SoundLevelClassType,2321,ObjectType
SpindleInterlockClassType,2212,ObjectType
SpindleInterlockClassType_EnumStrings,3074,Variable
StandardSubClassType,2590,ObjectType
StockType,2136,ObjectType
StrainClassType,2323,ObjectType
SwitchedSubClassType,2592,ObjectType
SystemClassType,2423,ObjectType
SystemsType,2138,ObjectType
TargetSubClassType,2594,ObjectType
TemperatureClassType,2325,ObjectType
TensionClassType,2327,ObjectType
ThreeSpaceSampleDataType,2637,DataType
TiltClassType,2329,ObjectType
ToolAssetIdClassType,2389,ObjectType
ToolChangeStopSubClassType,2596,ObjectType
ToolEdgeSubClassType,2598,ObjectType
ToolGroupSubClassType,2600,ObjectType
ToolNumberClassType,2391,ObjectType
ToolOffsetClassType,2393,ObjectType
ToolSubClassType,2602,ObjectType
ToolingDeliveryType,2140,ObjectType
TorqueClassType,2331,ObjectType
UasbleSubClassType,2604,ObjectType
UserClassType,2395,ObjectType
VelocityClassType,2335,ObjectType
VerticalSubClassType,2606,ObjectType
VickersSubClassType,2610,ObjectType
ViscosityClassType,2339,ObjectType
VoltAmpereClassType,2333,ObjectType
VoltAmpereReactiveClassType,2337,ObjectType
VoltageClassType,2341,ObjectType
VolumeSubClassType,2608,ObjectType
WasteDisposalType,2142,ObjectType
WattageClassType,2343,ObjectType
WeightSubClassType,2612,ObjectType
WireClassType,2397,ObjectType
WorkOffsetClassType,2401,ObjectType
WorkholdingClassType,2399,ObjectType
WorkingSubClassType,2614,ObjectType
WorkpieceSubClassType,2616,ObjectType
YesNoDataType,2206,DataType
YesNoDataType_EnumStrings,2206,Variable
http://opcfoundation.org/UA/MTConnect/v2/,2720,Object
http://opcfoundation.org/UA/MTConnect/v2/_IsNamespaceSubset,2725,Variable
http://opcfoundation.org/UA/MTConnect/v2/_NamespacePublicationDate,2724,Variable
http://opcfoundation.org/UA/MTConnect/v2/_NamespaceUri,2722,Variable
http://opcfoundation.org/UA/MTConnect/v2/_NamespaceVersion,2723,Variable
http://opcfoundation.org/UA/MTConnect/v2/_StaticNodeIdTypes,2726,Variable
http://opcfoundation.org/UA/MTConnect/v2/_StaticNumericNodeIdRange,2727,Variable
http://opcfoundation.org/UA/MTConnect/v2/_StaticStringNodeIdPattern,2728,Variable
